Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,no_node_emb
Ted Monachino,2016,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,10,0.75,0.562,0,1,-0.3695202767848969,-0.9715704321861268,0.5293070077896118,-0.13266973197460175,-0.4731758236885071,0.5596359372138977,0.4853405654430389,0.10270533710718156,0
Gary Emanuel,2016,Indianapolis Colts (NFL),defensive line,D,DL,3,6,0.688,0.641,0,0,0.6580201983451843,-0.16205750405788422,0.5359488725662231,0.17214149236679074,-0.3955744802951813,-0.13925889134407046,0.3157616257667541,0.6931976675987244,0
Chuck Pagano,2016,Indianapolis Colts (NFL),head coach,HC,HC,1,14,0.75,0.663,1,0,0.1501476913690567,-0.10992748290300368,-0.0801185667514801,-0.2275474518537521,-0.7350547313690186,0.034673888236284256,0.5319355726242065,0.4364935457706451,0
Jim Herrmann,2016,Indianapolis Colts (NFL),linebackers,D,LB,3,10,0.562,0.462,0,0,1.0413203239440918,-0.17645065486431122,0.5930711627006531,-0.8396856188774109,0.137823686003685,-0.18803711235523224,0.22799433767795566,0.21944998204708102,0
Rob Chudzinski,2016,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,12,0.5,0.413,0,1,0.32414859533309937,-0.1721998155117035,-0.028870213776826862,-0.2130211442708969,-0.8242703080177307,0.4718601405620575,0.26766875386238104,0.9888076186180116,0
Brad White,2016,Indianapolis Colts (NFL),outside linebackers,D,LB,3,1,0.5,0.5,0,0,0.6140120029449463,-0.6688565611839294,0.4605700969696045,0.13367822766304016,-1.484560489654541,0.11135831475257874,-0.07213183492422104,1.394060134887695,0
Brian Schottenheimer,2016,Indianapolis Colts (NFL),quarterbacks,O,QB,3,16,0.5,0.438,0,0,0.3490317165851593,-0.13482049107551575,0.22403547167778012,-0.610740602016449,-0.6960562467575073,0.2219567149877548,-0.013647956773638724,0.20107576251029968,0
Jemal Singleton,2016,Indianapolis Colts (NFL),running backs,O,RB,3,0,0.0,0.0,0,0,0.12317313998937607,0.5799710154533386,1.8586052656173704,-0.4156583547592163,-0.2793538868427277,0.7499386072158813,1.0864497423171997,-0.1367744356393814,0
Jim Hostler,2016,Indianapolis Colts (NFL),tight ends,O,TE,3,16,0.75,0.594,0,0,0.6367039680480957,-0.8451948165893555,0.4250684380531311,-0.4091685116291046,-0.6004542708396912,-0.3417372703552246,-0.17582084238529205,0.4600405991077423,0
Lee Hull,2016,Indianapolis Colts (NFL),wide receivers,O,WR,3,0,0.0,0.0,0,0,2.2796311378479004,0.7027910351753235,1.0146992206573486,-1.8996894359588623,-0.5524160265922546,0.4082184433937073,-0.4747341871261597,0.08473557233810425,0
Joe Philbin,2017,Indianapolis Colts (NFL),offensive line,O,OL,3,14,0.5,0.469,0,0,1.123682975769043,0.9835488796234132,-0.6105866432189941,0.4562212228775024,0.4617934226989746,-0.22497086226940155,0.15888182818889618,-0.030199469998478886,0
Greg Williams,2017,Indianapolis Colts (NFL),defensive backs,D,Sec,3,3,0.5,0.5,0,0,1.6425021886825562,0.05116647854447365,-0.3378361463546753,0.4579825699329376,-0.7021424770355225,0.2893913984298706,0.4045430123806,0.3788819909095764,0
Ted Monachino,2017,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,11,0.625,0.512,0,1,0.4256184101104736,-0.7845633625984192,-0.2131453901529312,0.7033120393753052,-0.6437197327613831,0.1267426609992981,0.12660874426364901,0.05173584073781967,0
Gary Emanuel,2017,Indianapolis Colts (NFL),defensive line,D,DL,3,7,0.688,0.613,0,0,1.208537459373474,-0.1129666343331337,-0.3164343237876892,0.3227698802947998,-0.059134047478437424,-0.1940733343362808,0.141220360994339,0.3889862895011902,0
Chuck Pagano,2017,Indianapolis Colts (NFL),head coach,HC,HC,1,15,0.688,0.613,1,0,0.4591044187545776,-0.16094766557216644,-0.514521598815918,0.12451152503490448,-0.5626834034919739,0.0018946051131933925,0.2429928183555603,0.4302969574928284,0
Jim Herrmann,2017,Indianapolis Colts (NFL),linebackers,D,LB,3,11,0.562,0.45,0,0,0.982262909412384,-0.24975037574768064,-0.5925829410552979,-0.06324047595262527,0.1115630939602852,0.18104077875614166,0.280867338180542,-0.012969283387064934,0
Rob Chudzinski,2017,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,13,0.5,0.438,0,1,0.5881070494651794,-0.39170870184898376,-0.4118553698062897,0.2127409428358078,-0.484123021364212,0.4007974565029144,-0.07258575409650803,0.9190544486045836,0
Brad White,2017,Indianapolis Colts (NFL),outside linebackers,D,LB,3,2,0.5,0.5,0,0,1.8463170528411863,-0.10163621604442596,-0.25702595710754395,0.5040493011474609,-0.498666524887085,-0.09509286284446716,0.03742809221148491,0.7220870852470398,0
Brian Schottenheimer,2017,Indianapolis Colts (NFL),quarterbacks,O,QB,3,17,0.5,0.438,0,0,0.5504387617111206,-0.10481636971235277,-0.5884374976158142,-0.1376371681690216,-0.6824263334274292,0.25888147950172424,0.0006078298902139068,0.23357778787612915,0
Jemal Singleton,2017,Indianapolis Colts (NFL),running backs,O,RB,3,1,0.5,0.5,0,0,1.2951605319976809,-0.19908204674720764,-0.31888851523399353,0.4519707262516022,-0.5745626091957092,0.19387440383434296,0.4258935153484345,0.3565464913845062,0
Jim Hostler,2017,Indianapolis Colts (NFL),tight ends,O,TE,3,17,0.625,0.531,0,0,1.2692326307296753,-0.5156726837158203,-0.4001010358333588,-0.07766249030828476,-0.39959001541137695,-0.31710493564605713,-0.13336341083049774,0.0760333463549614,0
Sanjay Lal,2017,Indianapolis Colts (NFL),wide receivers,O,WR,3,10,0.5,0.413,0,0,0.2787696123123169,-0.25102517008781433,-0.8508301973342896,0.17153200507164,-0.43943697214126587,-0.5135549306869507,0.9365091919898988,0.04808517172932625,0
Jon Gannon,2018,Indianapolis Colts (NFL),defensive backs,D,Sec,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Alan Williams,2018,Indianapolis Colts (NFL),defensive backs,D,Sec,3,17,0.688,0.512,0,0,0.06411384791135788,-0.9528950452804564,0.23735693097114566,0.08504301309585571,0.4255531132221222,0.08278054744005202,-1.4586726427078247,0.2699567973613739,0
Matt Eberflus,2018,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,9,0.812,0.607,0,1,-0.776384174823761,0.850597620010376,0.081668421626091,-0.7759708762168884,-0.13765020668506622,-0.8031398057937622,0.8039397597312927,0.8302088379859924,0
Mike Phair,2018,Indianapolis Colts (NFL),defensive line,D,DL,3,7,0.5,0.5,0,0,-1.2286189794540403,0.4681274592876434,-0.03494253754615784,0.2908850610256195,0.15054398775100708,-1.0356673002243042,-0.32187262177467346,0.08531388640403748,0
Frank Reich,2018,Indianapolis Colts (NFL),head coach,HC,HC,1,10,0.812,0.525,1,0,-0.037524912506341934,-1.0170105695724487,0.19834716618061066,0.14723335206508634,0.6030400991439819,0.3152123987674713,-1.048873782157898,0.7722065448760986,0
Dave Borgonzi,2018,Indianapolis Colts (NFL),linebackers,D,LB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nick Sirianni,2018,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,9,0.562,0.422,0,1,-0.21569877862930295,-0.3931128680706024,0.04913047328591347,-0.5614842176437378,-0.2223169058561325,0.5714882016181946,-0.6607996225357056,0.5065855383872986,0
Dave DeGuglielmo,2018,Indianapolis Colts (NFL),offensive line,O,OL,3,13,0.75,0.75,0,0,-0.32099980115890503,0.6191893815994263,-0.8084169030189514,-0.7359887361526489,0.5290459394454956,0.2492804676294327,-0.405930370092392,0.5393733978271484,0
Tom Rathman,2018,Indianapolis Colts (NFL),running backs,O,RB,3,20,0.75,0.521,0,0,-0.20577655732631686,-0.13916508853435516,-0.07248680293560028,-0.8604027032852173,-0.09394823759794237,-0.6721783876419067,-0.11420702189207076,-0.16127772629261014,0
Tom Manning,2018,Indianapolis Colts (NFL),tight ends,O,TE,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kevin Patullo,2018,Indianapolis Colts (NFL),wide receivers,O,WR,3,2,0.625,0.469,0,0,-0.5604244470596313,0.8497956395149231,-0.6037099957466125,-0.635755181312561,1.220527410507202,0.7074087262153625,-0.2990254163742065,0.9372937083244324,0
Jon Gannon,2019,Indianapolis Colts (NFL),defensive backs,D,Sec,3,0,0.625,0.625,0,0,-0.3711635172367096,-0.4606044590473175,1.298796534538269,-0.21307320892810824,-0.5567092299461365,0.3923512995243073,0.4542048871517181,0.4944871962070465,0
Alan Williams,2019,Indianapolis Colts (NFL),defensive backs,D,Sec,3,18,0.688,0.575,0,0,0.11771882325410846,-0.43135905265808105,1.1738779544830322,0.2711055278778076,-0.3433836400508881,0.35235169529914856,-0.26881343126297,-0.12970519065856936,0
Matt Eberflus,2019,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,10,0.812,0.625,0,1,-0.3619999289512634,-0.024714121595025063,0.2690710723400116,0.04008156433701515,-0.7496103644371033,-0.13599805533885956,1.0506448745727541,0.7312418222427368,0
Mike Phair,2019,Indianapolis Colts (NFL),defensive line,D,DL,3,8,0.625,0.625,0,0,-0.7671049237251282,-0.14230957627296448,0.7891895174980164,0.4095853269100189,-0.7580311298370361,-0.3018732070922852,0.3892735242843628,0.1375933736562729,0
Frank Reich,2019,Indianapolis Colts (NFL),head coach,HC,HC,1,11,0.812,0.537,1,0,0.10065606981515884,-0.7622944116592407,1.2169573307037354,0.24810825288295746,0.04078422486782074,0.41764187812805176,0.19386842846870425,0.054244201630353935,0
Dave Borgonzi,2019,Indianapolis Colts (NFL),linebackers,D,LB,3,1,0.625,0.625,0,0,-0.2407256662845612,-0.3756794035434723,1.454308271408081,-0.111149400472641,-0.5802704095840454,0.26644018292427063,0.5706091523170471,0.6911298632621765,0
Nick Sirianni,2019,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,10,0.625,0.462,0,1,-0.04799531772732735,-0.4536217451095581,0.5053580403327942,-0.21706797182559967,-0.39539021253585815,0.6085703372955322,0.3328331708908081,0.2255757302045822,0
Tom Rathman,2019,Indianapolis Colts (NFL),running backs,O,RB,3,21,0.625,0.479,0,0,0.012980026192963123,-0.3359794318675995,-0.07329715043306351,-0.271586149930954,-0.6619836688041687,-0.4059615135192871,0.3130809962749481,-0.2452269345521927,0
Jason Michael,2019,Indianapolis Colts (NFL),tight ends,O,TE,3,13,0.562,0.325,0,0,0.5256820321083069,-0.5102416276931763,0.3901780545711517,-0.058089759200811386,-0.3854232728481293,0.4564520418643952,0.13726122677326202,0.3743551075458527,0
Kevin Patullo,2019,Indianapolis Colts (NFL),wide receivers,O,WR,3,3,0.625,0.521,0,0,-0.2170383632183075,-0.3629597425460816,0.8847966194152832,-0.4943510293960571,-0.3431460857391357,0.7089577317237854,0.6791111826896667,0.3505582809448242,0
John Pease,2002,Jacksonville Jaguars (NFL),defensive coordinator,DC,DC,2,16,0.0,0.0,0,1,-1.0966880321502686,-0.4404509663581848,-1.2526578903198242,0.2751694023609161,-0.20140719413757324,-0.3034683167934418,0.12505845725536344,-0.4773558676242829,0
Lucious Selmon,2002,Jacksonville Jaguars (NFL),defensive line,D,DL,3,7,0.0,0.0,0,0,-0.9155257344245912,-0.12075819075107574,-1.4053561687469482,0.9919530749320984,-0.07439577579498291,0.3396593332290649,-0.226275771856308,-0.3900294899940491,0
Tom Coughlin,2002,Jacksonville Jaguars (NFL),head coach,HC,HC,1,14,0.875,0.613,1,0,-1.2434439659118652,-0.2545108497142792,-1.4747098684310913,0.4596827924251557,-0.6316108107566833,0.007166369352489709,0.16760045289993286,-0.07758370786905289,0
Steve Szabo,2002,Jacksonville Jaguars (NFL),linebackers,D,LB,3,8,0.0,0.0,0,0,-0.9486644864082336,-0.1295553743839264,-1.2666634321212769,0.542704701423645,-0.36472246050834656,-0.11393596976995468,-0.28300851583480835,-0.5381065011024475,0
Mike Maser,2002,Jacksonville Jaguars (NFL),offensive line,O,OL,3,7,0.0,0.0,0,0,-1.259245753288269,-0.2419921010732651,-1.339138388633728,0.8927707076072693,-0.3022031486034393,-0.11237314343452454,-0.07734741270542145,-0.6157392859458923,0
John Hufnagel,2002,Jacksonville Jaguars (NFL),quarterbacks,O,QB,3,3,0.0,0.0,0,0,-0.8557813167572021,-0.1282888948917389,-1.590959548950195,-0.12942135334014893,-0.14942289888858795,-0.8468560576438904,-0.18294160068035129,0.1655518263578415,0
Jerald Ingram,2002,Jacksonville Jaguars (NFL),running backs,O,RB,3,7,0.0,0.0,0,0,-1.2262601852416992,-0.09950336813926697,-1.430884838104248,0.7385830283164978,-0.06997787952423096,-0.05988837406039237,-0.12121140211820602,-0.6949413418769836,0
Perry Fewell,2002,Jacksonville Jaguars (NFL),secondary,D,Sec,3,4,0.875,0.594,0,0,-1.1073468923568726,0.21593303978443146,-1.1512528657913208,0.7166961431503296,-0.5671303868293762,0.18598373234272006,-0.5955097079277039,-0.7443944215774536,0
Tony Sparano,2002,Jacksonville Jaguars (NFL),tight ends,O,TE,3,3,0.5,0.271,0,0,-0.6455017924308777,0.11885832250118256,-1.0493775606155396,0.1663493812084198,0.02830828726291656,-1.147778868675232,-0.3064219653606415,0.5322406291961671,0
John McNulty,2002,Jacksonville Jaguars (NFL),wide receivers,O,WR,3,4,0.0,0.0,0,0,-1.3662052154541016,-0.10094984620809556,-1.6413962841033936,0.9997929930686952,-0.4375686943531037,-0.16422876715660095,-0.159158855676651,-0.5503891706466675,0
Al Reynolds,2003,Jacksonville Jaguars (NFL),defensive backs,D,Sec,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mike Smith,2003,Jacksonville Jaguars (NFL),defensive coordinator,DC,DC,2,4,0.75,0.638,0,1,-0.7623900175094604,0.9622090458869934,-0.6303735971450806,-0.5289422869682312,0.04644698649644852,1.0026684999465942,-0.3375523686408997,1.3993419408798218,0
Ray Hamilton,2003,Jacksonville Jaguars (NFL),defensive line,D,DL,3,14,0.562,0.562,0,0,-0.9365652799606324,0.15269403159618378,-0.4633054435253143,-0.6836320161819458,-0.09140165895223618,0.3595679998397827,-0.03427405282855034,0.05839573964476585,0
Jack Del Rio,2003,Jacksonville Jaguars (NFL),head coach,HC,HC,1,6,0.75,0.538,1,0,-0.7489405274391174,0.3818173110485077,-0.5548090934753418,-0.5677486062049866,-0.050090234726667404,0.43825802206993103,0.0824393779039383,0.7922831773757935,0
Mike Haluchak,2003,Jacksonville Jaguars (NFL),linebackers,D,LB,3,17,0.438,0.438,0,0,-0.2526602149009705,-1.0239404439926147,0.005628569982945919,-0.974493682384491,0.025742495432496067,0.1415506899356842,-0.3237813711166382,0.3122113645076752,0
Bill Musgrave,2003,Jacksonville Jaguars (NFL),offensive coordinator,OC,OC,2,4,0.0,0.0,0,1,-0.5353660583496094,-0.6990084052085876,0.0484074205160141,-0.3749723434448242,-0.13615456223487854,0.3261432945728302,0.6202412247657776,0.6377853751182556,0
Paul Boudreau,2003,Jacksonville Jaguars (NFL),offensive line,O,OL,3,16,0.438,0.438,0,0,-0.9219202399253844,-0.11219984292984007,-0.3184551298618317,-0.2180854678153992,0.5018208026885986,0.1808627098798752,0.43092143535614014,0.011684661731123924,0
Ken Anderson,2003,Jacksonville Jaguars (NFL),quarterbacks,O,QB,3,10,0.125,0.125,0,0,-0.3931759297847748,-1.449995756149292,0.10643010586500168,0.15363144874572754,0.6094173789024353,-0.13222277164459229,-0.2530853450298309,-0.40838685631752014,0
Anthony Lynn,2003,Jacksonville Jaguars (NFL),running backs,O,RB,3,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Alfredo Roberts,2003,Jacksonville Jaguars (NFL),tight ends,O,TE,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Larry Kirksey,2003,Jacksonville Jaguars (NFL),wide receivers,O,WR,3,8,0.188,0.188,0,0,-0.43268206715583796,-0.6001049876213074,0.5666324496269226,0.3001407980918884,-0.3193237781524658,0.8269976973533629,0.1494617909193039,0.4417347609996796,0
Al Reynolds,2004,Jacksonville Jaguars (NFL),defensive backs,D,Sec,3,0,0.312,0.312,0,0,-1.3667467832565308,-0.2597363293170929,0.0052425707690417775,-1.510551929473877,0.3153684139251709,0.6326279640197754,-0.31387972831726074,0.4650275409221649,0
Mike Smith,2004,Jacksonville Jaguars (NFL),defensive coordinator,DC,DC,2,5,0.75,0.583,0,1,-1.0843541622161863,0.4465761482715607,-0.1948009431362152,-1.0571810007095337,0.3922378122806549,0.27012622356414795,-0.4984610676765442,0.6336256861686707,0
Ray Hamilton,2004,Jacksonville Jaguars (NFL),defensive line,D,DL,3,15,0.562,0.437,0,0,-0.9445009231567384,0.09117354452610016,-0.5655573010444641,-0.4297737777233124,0.2370622754096985,0.15329666435718536,-0.165451318025589,0.19202642142772675,0
Jack Del Rio,2004,Jacksonville Jaguars (NFL),head coach,HC,HC,1,7,0.75,0.525,1,0,-0.9967979192733764,0.11600035429000854,-0.2152854800224304,-0.9731109738349916,0.15249690413475034,0.06711394339799881,-0.10017627477645874,0.5733051896095276,0
Mike Haluchak,2004,Jacksonville Jaguars (NFL),linebackers,D,LB,3,17,0.438,0.375,0,0,-0.32995912432670593,-0.4846583902835846,-0.4476435482501984,-0.8662247061729431,-0.11583704501390454,-0.001354699837975204,-0.35796141624450684,0.7653332352638245,0
Bill Musgrave,2004,Jacksonville Jaguars (NFL),offensive coordinator,OC,OC,2,5,0.312,0.312,0,1,-0.8044476509094238,-0.3827730715274811,-0.029681555926799774,-0.839123010635376,0.06344808638095856,0.266002357006073,0.18018709123134613,0.4816979169845581,0
Paul Boudreau,2004,Jacksonville Jaguars (NFL),offensive line,O,OL,3,17,0.438,0.375,0,0,-0.9436587691307068,-0.20361463725566864,-0.20074103772640228,-0.3794631958007813,0.5112223029136658,0.034058086574077606,0.1464260369539261,0.05478893220424652,0
Anthony Lynn,2004,Jacksonville Jaguars (NFL),running backs,O,RB,3,4,0.312,0.312,0,0,-1.2954453229904177,-0.22073480486869806,-0.24389004707336426,-1.378253936767578,0.2580516040325165,0.42658284306526173,-0.3421948552131653,0.4709372818470001,0
Alfredo Roberts,2004,Jacksonville Jaguars (NFL),tight ends,O,TE,3,1,0.312,0.312,0,0,-1.231210708618164,-0.3575284481048584,-0.2988322079181671,-1.2864346504211426,0.1817569881677628,0.3741009533405304,-0.3673880696296692,0.3478878140449524,0
Ken Anderson,2004,Jacksonville Jaguars (NFL),wide receivers,O,WR,3,11,0.312,0.218,0,0,-0.5447555184364319,-1.2207683324813845,-0.14047208428382876,-0.4836817681789398,0.3544690310955048,0.06408797949552536,-0.3188953399658203,-0.029687285423278812,0
Dave Campo,2005,Jacksonville Jaguars (NFL),secondary,D,Sec,3,16,0.312,0.3,0,0,-0.15262721478939054,0.24915573000907895,-0.8589178323745728,0.39706918597221375,0.7902366518974304,-0.021445676684379574,-0.9171793460845948,0.4958861172199249,0
Al Reynolds,2005,Jacksonville Jaguars (NFL),defensive backs,D,Sec,3,0,0.562,0.437,0,0,-1.5794333219528198,-0.9508248567581176,-0.5518808960914612,-0.7302598357200623,-0.20984040200710294,-0.12576380372047424,0.3270760774612427,0.3422997891902924,0
Mike Smith,2005,Jacksonville Jaguars (NFL),defensive coordinator,DC,DC,2,6,0.75,0.58,0,1,-1.424876093864441,-0.20218083262443545,-0.8354445695877075,-0.984408974647522,-0.025461426004767414,0.13151541352272034,0.02038511820137501,0.526678204536438,0
Ray Hamilton,2005,Jacksonville Jaguars (NFL),defensive line,D,DL,3,16,0.562,0.479,0,0,-0.8863232135772705,-0.13621555268764496,-0.6743022799491882,-0.1091463714838028,0.18235598504543304,-0.05945148691534996,0.13572292029857635,0.223456546664238,0
Jack Del Rio,2005,Jacksonville Jaguars (NFL),head coach,HC,HC,1,8,0.75,0.537,1,0,-1.168086290359497,-0.26076102256774897,-0.5845200419425964,-0.6319399476051331,-0.17815588414669034,-0.021635780110955242,0.3648897111415863,0.5108289122581482,0
Brian VanGorder,2005,Jacksonville Jaguars (NFL),linebackers,D,LB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Carl Smith,2005,Jacksonville Jaguars (NFL),offensive coordinator,OC,OC,2,17,0.562,0.437,0,1,-0.8231258392333984,0.05533590912818909,-0.5899637937545776,0.2706599831581116,0.4820119142532349,-0.43581807613372797,-0.17218272387981415,0.02911131083965301,0
Paul Boudreau,2005,Jacksonville Jaguars (NFL),offensive line,O,OL,3,18,0.562,0.437,0,0,-0.9825770854949952,-0.4086161255836487,-0.07883783429861069,-0.1532224267721176,0.3929072320461273,-0.21364201605319974,0.2886969447135925,0.10098930448293686,0
Ken Anderson,2005,Jacksonville Jaguars (NFL),quarterbacks,O,QB,3,12,0.562,0.333,0,0,-0.10924220085144044,-1.0695573091506958,-0.07364297658205032,0.01272641308605671,0.2596416175365448,-0.321319580078125,-0.16595977544784546,0.5485498309135437,0
Kennedy Polamalu,2005,Jacksonville Jaguars (NFL),running backs,O,RB,3,1,0.25,0.25,0,0,-0.1546046882867813,0.7342578768730164,-0.6606205701828003,0.6455192565917969,0.5520020127296448,-0.3321630656719208,-1.1327979564666748,0.50947505235672,0
